"Juokseva numerointi";"Valtakunnallinen ID tsekattu";"Valtakunnallinen ID";"Ylläpitäjä organisaation nimi/lyhenne";"Kuntanumero";"Ylläpitäjän sisäinen pysäkki-ID";"Pysäkin nimi";"Pysäkin nimi SE";"X koord / Itä";"Y koord / Pohjoinen";"Koordinaatisto / vertausjärjestelmä";"Suunta, asteissa";"X_ETRS-TM35FIN";"Y_ETRS-TM35FIN";"suuntasarake";"suuntasarake2";"Suunta kansalaisen näkökulmasta";"Pysäkin tyyppi";"PYS_TY";"Pysäkin tunnus matkustajalle";"Tienumero";"Katuosoite";"Kunta";"Pysäkin varusteet";"varusteet_muokkaussarake";"PYSAKKI_KA";"Pysäkin saavutettavuus";"Esteettömyys-tiedot";"Voimassa alkaen";"Voimassa asti";"Muokattu";"Muokkaaja";"Maksuvyöhyke-viranomainen";"Maksu-vyöhyke";;;;"Digiroadista etsitty valtakunnallien tunniste"
12486;;208470;"Turku";"853";226;"Tampereentie";"Tammerforsvägen";3240300;6715305;"KKJ3";;;;;;;;7;;;"Virusmäentie 41";;;;3;;;;;;;;;;;;
12487;;208471;"Turku";"853";227;"Saramäentie";"Saramäkivägen";3240519;6715389;"KKJ3";;;;;;;;7;;;"Virusmäentie 55";;;;3;;;;;;;;;;;;
12488;;208472;"Turku";"853";228;"Virusmäenpuisto";"Virusmäkiparken";3240639;6715473;"KKJ3";;;;;;;;7;;;"Virusmäentie 61-63";;;;3;;;;;;;;;;;;
12489;;208473;"Turku";"853";229;"Siirintie";"Siirivägen";3240771;6715724;"KKJ3";;;;;;;;7;;;"Raunistulantie";;;;3;;;;;;;;;;;;
12490;;208475;"Turku";"853";231;"Jokipelto";"Jokipelto";3241142;6716141;"KKJ3";;;;;;;"-";7;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12491;;208476;"Turku";"853";232;"Maarian kirkko";"S:t Marie kyrka";3241353;6716249;"KKJ3";;;;;;;4;4;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12492;;208477;"Turku";"853";233;"Hamaronkatu";"Hamarogatan";3241603;6716677;"KKJ3";;;;;;;4;4;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12493;;208478;"Turku";"853";234;"Linnasmäki";"Linnasmäki";3242138;6717111;"KKJ3";;;;;;;;7;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12494;;208479;"Turku";"853";235;"Varsatie";"Fölvägen";3242386;6717211;"KKJ3";;;;;;;;7;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12495;;208480;"Turku";"853";236;"Orhikujanne";"Hingstallén";3242569;6717298;"KKJ3";;;;;;;4;4;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12496;;208486;"Turku";"853";242;"Aitonkuja";"Aitogränden";3243755;6719382;"KKJ3";;;;;;;;7;;;"Vaistentie";;;;3;;;;;;;;;;;;
12497;;208487;"Turku";"853";243;"Messinkikatu";"Messingsgatan";3243408;6719801;"KKJ3";;;;;;;;7;;;"Vaistentie";;;;3;;;;;;;;;;;;
12498;;208488;"Turku";"853";244;"Paunankatu";"Gölgatan";3243096;6719991;"KKJ3";;;;;;;;7;;;"Vaistentie";;;;3;;;;;;;;;;;;
12499;;208489;"Turku";"853";245;"Korkkismäentie";"Korkisbacksvägen";3242608;6720269;"KKJ3";;;;;;;;7;;;"Vaistentie";;;;3;;;;;;;;;;;;
12500;;208490;"Turku";"853";246;"Saramäki";"Starrbacka";3242035;6720677;"KKJ3";;;;;;;"-";7;;;"Vaistentie";;;;3;;;;;;;;;;;;
12501;;208491;"Turku";"853";247;"Korkkismäentie";"Korkisbacksvägen";3242622;6720249;"KKJ3";;;;;;;;7;;;"Vaistentie";;;;3;;;;;;;;;;;;
12502;;208492;"Turku";"853";248;"Paunankatu";"Gölgatan";3242924;6719677;"KKJ3";;;;;;;"-";7;;;"Vaskikatu";;;;3;;;;;;;;;;;;
12503;;208493;"Turku";"853";249;"Messinkikatu";"Messingsgatan";3243478;6719702;"KKJ3";;;;;;;;7;;;"Vaistentie";;;;3;;;;;;;;;;;;
12504;;208500;"Turku";"853";256;"Haaga";"Haga";3245003;6718496;"KKJ3";;;;;;;"-";7;;;"VanhaTampereentie";;;;3;;;;;;;;;;;;
12505;;208501;"Turku";"853";257;"Kaskentie";"Kaskisvägen";3240382;6712275;"KKJ3";;;;;;;;7;;;"Vähäheikkilätie";;;;3;;;;;;;;;;;;
12506;;208502;"Turku";"853";258;"Biolaakso";;3242884;6711704;"KKJ3";;;;;;;;7;;;"Biolinja";;;;3;;;;;;;;;;;;
12507;;208507;"Turku";"853";263;"Orhikujanne";"Hingstallén";3242646;6717351;"KKJ3";;;;;;;"-";7;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12508;;208508;"Turku";"853";264;"Varsatie";"Fölvägen";3242379;6717220;"KKJ3";;;;;;;"-";7;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12509;;208509;"Turku";"853";265;"Linnasmäki";"Linnasmäki";3242053;6717106;"KKJ3";;;;;;;"-";7;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12510;;208510;"Turku";"853";266;"Hamaronkatu";"Hamarogatan";3241554;6716630;"KKJ3";;;;;;;4;4;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12511;;208511;"Turku";"853";267;"Maarian kirkko";"S:t Marie kyrka";3241346;6716287;"KKJ3";;;;;;;4;4;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12512;;208512;"Turku";"853";268;"Jokipelto";"Jokipelto";3241055;6716143;"KKJ3";;;;;;;"-";7;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12513;;208513;"Turku";"853";269;"Adventtikuja";"Adventsgränden";3242760;6724046;"KKJ3";;;;;;;;7;;;"Yli-Maariankatu";;;;3;;;;;;;;;;;;
12514;;208514;"Turku";"853";270;"Siirintie";"Siirivägen";3240830;6715692;"KKJ3";;;;;;;"-";7;;;"Raunistulantie";;;;3;;;;;;;;;;;;
12515;;208515;"Turku";"853";271;"Virusmäenpuisto";"Virusmäkiparken";3240634;6715481;"KKJ3";;;;;;;;7;;;"Virusmäentie 70";;;;3;;;;;;;;;;;;
12516;;208516;"Turku";"853";272;"Saramäentie";"Saramäkivägen";3240540;6715402;"KKJ3";;;;;;;;7;;;"Virusmäentie 60";;;;3;;;;;;;;;;;;
12517;;208517;"Turku";"853";273;"Saramäenpuisto";"Saramäkiparken";3240392;6715323;"KKJ3";;;;;;;;7;;;"Virusmäentie 44";;;;3;;;;;;;;;;;;
12518;;208518;"Turku";"853";274;"Tampereentie";"Tammerforsvägen";3240222;6715275;"KKJ3";;;;;;;;7;;;"Virusmäentie";;;;3;;;;;;;;;;;;
12519;;208519;"Turku";"853";275;"Suutarinkatu";"Skomakeregatan";3240137;6715108;"KKJ3";;;;;;;;7;;;"Virusmäentie 26";;;;3;;;;;;;;;;;;
12520;;208520;"Turku";"853";276;"Murtomaantie";"Terrängvägen";3240147;6715004;"KKJ3";;;;;;;;7;;;"Virusmäentie";;;;3;;;;;;;;;;;;
12521;;208521;"Turku";"853";277;"Solkitarha";"Spännetunet";3241721;6716876;"KKJ3";;;;;;;"-";7;;;"Vanha Tampereentie";;;;3;;;;;;;;;;;;
12522;;208522;"Turku";"853";278;"Kaupungintalo";"Stadshuset";3239890;6713622;"KKJ3";;;;;;;"-";7;;;"Aurakatu 2";;;;3;;;;;;;;;;;;
12523;;208523;"Turku";"853";279;"Kaskenkatu";"Kaskisgatan";3240096;6713527;"KKJ3";;;;;;;;7;;;"Hämeenkatu 28";;;;3;;;;;;;;;;;;
12524;;208524;"Turku";"853";280;"Kåren";"Kåren";3240306;6713645;"KKJ3";;;;;;;;7;;;"Hämeenkatu 22";;;;3;;;;;;;;;;;;
12525;;208525;"Turku";"853";281;"Laskiaiskatu";"Fastlagsgatan";3242466;6723953;"KKJ3";;;;;;;;7;;;"Yli-Maariankatu";;;;3;;;;;;;;;;;;
12526;;208526;"Turku";"853";282;"Laskiaiskatu";"Fastlagsgatan";3242464;6723947;"KKJ3";;;;;;;;7;;;"Yli-Maariankatu";;;;3;;;;;;;;;;;;
12527;;208527;"Turku";"853";283;"Adventtikuja";"Adventsgränden";3242748;6724036;"KKJ3";;;;;;;;7;;;"Yli-Maariankatu";;;;3;;;;;;;;;;;;
12528;;208528;"Turku";"853";284;"Elinantie";"Elinavägen";3241740;6714592;"KKJ3";;;;;;;;7;;;"Hakapellonkatu 1";;;;3;;;;;;;;;;;;
12529;;208529;"Turku";"853";285;"Elinantie";"Elinavägen";3242033;6714737;"KKJ3";;;;;;;;7;;;"Hakapellonkatu 19";;;;3;;;;;;;;;;;;
12530;;208530;"Turku";"853";286;"Puutori";"Trätorget";3239857;6714168;"KKJ3";;;;;;;4;4;;;"Maariankatu 1";;;;3;;;;;;;;;;;;
12531;;208531;"Turku";"853";287;"Cygnaeuksen koulu";"Cygnaeus skola";3239704;6714070;"KKJ3";;;;;;;"-";7;;;"Maariankatu";;;;3;;;;;;;;;;;;
12532;;208532;"Turku";"853";288;"Messinkikatu";"Messingsgatan";3243224;6717790;"KKJ3";;;;;;;;7;;;"Messinkikatu";;;;3;;;;;;;;;;;;
12533;;208533;"Turku";"853";289;"Samppalinna";"Samppalinna";3239934;6713463;"KKJ3";;;;;;;;7;;;"Itäinen Rantakatu";;;;3;;;;;;;;;;;;
12534;;208534;"Turku";"853";290;"Kaupunginteatteri";"Stadsteatern";3239541;6713283;"KKJ3";;;;;;;"-";7;;;"Itäinen Rantakatu";;;;3;;;;;;;;;;;;
12535;;208535;"Turku";"853";291;"Wäinö Aaltosen museo";"Wäinö Aaltonens museum";3239416;6713219;"KKJ3";;;;;;;"-";7;;;"Itäinen Rantakatu";;;;3;;;;;;;;;;;;
12536;;208536;"Turku";"853";292;"Sotalaistenkatu";"Sotalaisgatan";3239096;6713040;"KKJ3";;;;;;;"-";7;;;"Itäinen Rantakatu";;;;3;;;;;;;;;;;;
12537;;208537;"Turku";"853";293;"Moikoistenkatu";"Moikoisgatan";3238395;6709871;"KKJ3";;;;;;;;7;;;"Honkaistentie";;;;3;;;;;;;;;;;;
12538;;208538;"Turku";"853";294;"Föri";"Förin";3238707;6712748;"KKJ3";;;;;;;;7;;;"Itäinen Rantakatu";;;;3;;;;;;;;;;;;
12539;;208539;"Turku";"853";295;"Honkaistenpolku";"Hongaisstigen";3237937;6709735;"KKJ3";;;;;;;;7;;;"Honkaistentie";;;;3;;;;;;;;;;;;
12540;;208540;"Turku";"853";296;"Telakka";"Varvet";3238572;6712505;"KKJ3";;;;;;;;7;;;"Merimiehenkatu 1";;;;3;;;;;;;;;;;;
12541;;208541;"Turku";"853";297;"Honkaistenranta";"Hongaisstranden";3237409;6710661;"KKJ3";;;;;;;"-";7;;;"Vanha Kakskerrantie";;;;3;;;;;;;;;;;;
12542;;208542;"Turku";"853";298;"Pujottelumäki";"Slalombacken";3237512;6710238;"KKJ3";;;;;;;;7;;;"Kakskerrantie";;;;3;;;;;;;;;;;;
12543;;208543;"Turku";"853";299;"Ylikyläntie";"Överbyvägen";3237615;6709838;"KKJ3";;;;;;;"-";7;;;"Kakskerrantie";;;;3;;;;;;;;;;;;
12544;;208544;"Turku";"853";300;"Vankila";"Fängelset";3242985;6718350;"KKJ3";;;;;;;;7;;;"Messinkikatu";;;;3;;;;;;;;;;;;
12545;;208545;"Turku";"853";301;"Lyijykatu";"Blygatan";3243095;6719492;"KKJ3";;;;;;;;7;;;"Messinkikatu";;;;3;;;;;;;;;;;;
12546;;208546;"Turku";"853";302;"Lyijykatu";"Blygatan";3243066;6719453;"KKJ3";;;;;;;"-";7;;;"Messinkikatu";;;;3;;;;;;;;;;;;
12547;;208547;"Turku";"853";303;"Taaperokatu";"Parvelgatan";3236934;6709260;"KKJ3";;;;;;;;7;;;"Kyyrläntie";;;;3;;;;;;;;;;;;
12548;;208548;"Turku";"853";304;"Sommelontie";"Sommelovägen";3236582;6708964;"KKJ3";;;;;;;"-";7;;;"Kyyrläntie";;;;3;;;;;;;;;;;;
12549;;208549;"Turku";"853";305;"Marjamäentie";"Marjamäkivägen";3236364;6708916;"KKJ3";;;;;;;;7;;;"Kyyrläntie";;;;3;;;;;;;;;;;;
12550;;208550;"Turku";"853";306;"Ruotsalantie";"Ruotsalavägen";3236119;6708492;"KKJ3";;;;;;;;7;;;"Kyyrläntie";;;;3;;;;;;;;;;;;
12551;;208551;"Turku";"853";307;"Karhunahde";"Björnbrinken";3236042;6708179;"KKJ3";;;;;;;;7;;;"Kyyrläntie";;;;3;;;;;;;;;;;;
12552;;208552;"Turku";"853";308;"Pikkuhaankuja";"Lillhagegränden";3236015;6707998;"KKJ3";;;;;;;;7;;;"Majamäenkatu";;;;3;;;;;;;;;;;;
12553;;208553;"Turku";"853";309;"Niittymäentie";"Ängsbacksvägen";3235728;6707771;"KKJ3";;;;;;;"-";7;;;"Tammistontie";;;;3;;;;;;;;;;;;
12554;;208556;"Turku";"853";312;"Vankila";"Fängelset";3242961;6718299;"KKJ3";;;;;;;"-";7;;;"Messinkikatu";;;;3;;;;;;;;;;;;
12555;;208573;"Turku";"853";329;"Ruuhikuja";"Ekstocksgränden";3237010;6710989;"KKJ3";;;;;;;;7;;;"Toijaistentie 24";;;;3;;;;;;;;;;;;
12556;;208574;"Turku";"853";330;"Lautturinkatu";"Färjkarlsgatan";3237212;6711201;"KKJ3";;;;;;;;7;;;"Toijaistentie 8";;;;3;;;;;;;;;;;;
12557;;208575;"Turku";"853";331;"Merimiehenkatu";"Sjömansgatan";3238644;6712276;"KKJ3";;;;;;;"-";7;;;"Merimiehenkatu";;;;3;;;;;;;;;;;;
12558;;208576;"Turku";"853";332;"Telakka";"Varvet";3238575;6712507;"KKJ3";;;;;;;"-";7;;;"Merimiehenkatu";;;;3;;;;;;;;;;;;
12559;;208577;"Turku";"853";333;"Moikoistenkatu";"Moikoisgatan";3238454;6709930;"KKJ3";;;;;;;"-";7;;;"Honkaistentie";;;;3;;;;;;;;;;;;
12560;;208578;"Turku";"853";334;"Föri";"Förin";3238761;6712778;"KKJ3";;;;;;;"-";7;;;"Itäinen Rantakatu 58";;;;3;;;;;;;;;;;;
12561;;208579;"Turku";"853";335;"Honkaistenpolku";"Hongaisstigen";3238011;6709760;"KKJ3";;;;;;;"-";7;;;"Honkaistentie";;;;3;;;;;;;;;;;;
12562;;208580;"Turku";"853";336;"Sotalaistenkatu";"Sotalaisgatan";3239140;6713052;"KKJ3";;;;;;;;7;;;"Itäinen Rantakatu";;;;3;;;;;;;;;;;;
12563;;208581;"Turku";"853";337;"Wäinö Aaltosen museo";"Wäinö Aaltonens museum";3239362;6713178;"KKJ3";;;;;;;;7;;;"Itäinen Rantakatu 38";;;;3;;;;;;;;;;;;
12564;;208582;"Turku";"853";338;"Kaupunginteatteri";"Stadsteatern";3239635;6713309;"KKJ3";;;;;;;;7;;;"Itäinen Rantakatu";;;;3;;;;;;;;;;;;
12565;;208583;"Turku";"853";339;"Samppalinna  ";"Samppalinna";3239904;6713438;"KKJ3";;;;;;;;7;;;"Itäinen Rantakatu";;;;3;;;;;;;;;;;;
12566;;208584;"Turku";"853";340;"Tykistökatu";"Artillerigatan";3241326;6713603;"KKJ3";;;;;;;"-";7;;;"Joukahaisenkatu";;;;3;;;;;;;;;;;;
12567;;208585;"Turku";"853";341;"Cygnaeuksen koulu";"Cygnaeus skola";3239736;6714076;"KKJ3";;;;;;;"-";7;;;"Maariankatu 10";;;;3;;;;;;;;;;;;
12568;;208586;"Turku";"853";342;"Tykistökatu";"Artillerigatan";3241325;6713596;"KKJ3";;;;;;;;7;;;"Joukahaisenkatu";;;;3;;;;;;;;;;;;
12569;;208587;"Turku";"853";343;"Moikoinen";"Moikois";3237734;6709529;"KKJ3";;;;;;;"-";7;;;"Kakskerrantie";;;;3;;;;;;;;;;;;
12570;;208588;"Turku";"853";344;"Kukolantie";"Kukolavägen";3237816;6709317;"KKJ3";;;;;;;;7;;;"Kakskerrantie";;;;3;;;;;;;;;;;;
12571;;208589;"Turku";"853";345;"Halvarinkatu";"Halvarsgatan";3237930;6709017;"KKJ3";;;;;;;"-";7;;;"Kakskerrantie";;;;3;;;;;;;;;;;;
12572;;208591;"Turku";"853";347;"Skanssi";;3242743;6711053;"KKJ3";;;;;;;"-";7;;;"Itäkaari";;;;3;;;;;;;;;;;;
12573;;208592;"Turku";"853";348;"Kaistarniementie";"Kaistaruddsvägen";3238704;6708381;"KKJ3";;;;;;;;7;;;"Kaistarniementie";;;;3;;;;;;;;;;;;
12574;;208593;"Turku";"853";349;"Skanssi";;3242719;6711026;"KKJ3";;;;;;;"-";7;;;"Itäkaari";;;;3;;;;;;;;;;;;
12575;;208594;"Turku";"853";350;"Kaistareenkatu";"Gistgatan";3239081;6707937;"KKJ3";;;;;;;;7;;;"Kaistarniementie";;;;3;;;;;;;;;;;;
12576;;208595;"Turku";"853";351;"Papinsalmenkatu";"Prästsundsgatan";3239216;6707845;"KKJ3";;;;;;;;7;;;"Kaistarniementie";;;;3;;;;;;;;;;;;
12577;;208596;"Turku";"853";352;"Papinsaari";"Prästholm";3239303;6707549;"KKJ3";;;;;;;"-";7;;;"Papinsaarenkatu";;;;3;;;;;;;;;;;;
12578;;208597;"Turku";"853";353;"Kaistareenkatu";"Gistgatan";3239108;6707938;"KKJ3";;;;;;;;7;;;"Kaistarniementie";;;;3;;;;;;;;;;;;
12579;;208598;"Turku";"853";354;"Skanssinkatu";;3242532;6711262;"KKJ3";;;;;;;"-";7;;;"Skanssinkatu";;;;3;;;;;;;;;;;;
12580;;208599;"Turku";"853";355;"Kaistarniementie";"Kaistaruddsvägen";3238747;6708375;"KKJ3";;;;;;;;7;;;"Kaistarniementie";;;;3;;;;;;;;;;;;
12581;;208600;"Turku";"853";356;"Skanssinkatu";;3242506;6711196;"KKJ3";;;;;;;"-";7;;;"Skanssinkatu";;;;3;;;;;;;;;;;;
12582;;208602;"Turku";"853";358;"Kukolantie";"Kukolavägen";3237806;6709370;"KKJ3";;;;;;;"-";7;;;"Kakskerrantie";;;;3;;;;;;;;;;;;
12583;;208603;"Turku";"853";359;"Moikoinen";"Moikois";3237695;6709677;"KKJ3";;;;;;;"-";7;;;"Kakskerrantie";;;;3;;;;;;;;;;;;
12584;;208604;"Turku";"853";360;"Ylikyläntie";"Överbyvägen";3237587;6709921;"KKJ3";;;;;;;"-";7;;;"Kakskerrantie";;;;3;;;;;;;;;;;;
12585;;208605;"Turku";"853";361;"Pujottelumäki";"Slalombacken";3237559;6710312;"KKJ3";;;;;;;"-";7;;;"Kakskerrantie";;;;3;;;;;;;;;;;;
12586;;208622;"Turku";"853";378;"Hautausmaantie";"Begravningsplatsvägen";3242465;6711744;"KKJ3";;;;;;;;7;;;"Skarppakullantie";;;;3;;;;;;;;;;;;
12587;;208639;"Turku";"853";395;"Erikvalla";"Erikvalla";3230630;6703956;"KKJ3";;;;;;;"-";7;;;"Samppaantie";;;;3;;;;;;;;;;;;
12588;;208640;"Turku";"853";396;"Yli-Maaria";"Övre S:t Marie";3242972;6724777;"KKJ3";;;;;;;;7;;;"Mittumaarintie";;;;3;;;;;;;;;;;;
12589;;208642;"Turku";"853";398;"Lautturinkatu";"Färjkarlsgatan";3237212;6711212;"KKJ3";;;;;;;;7;;;"Toijaistentie 9";;;;3;;;;;;;;;;;;
12590;;208643;"Turku";"853";399;"Ruuhikuja";"Ekstocksgränden";3236997;6710975;"KKJ3";;;;;;;;7;;;"Toijaistentie 31";;;;3;;;;;;;;;;;;
12591;;208654;"Turku";"853";410;"Kaislatie";"Sävvägen";3234904;6708651;"KKJ3";;;;;;;;7;;;"Häppiläntie";;;;3;;;;;;;;;;;;
12592;;208656;"Turku";"853";412;"Kivikarinkuja";"Stengrundsgränden";3234424;6708244;"KKJ3";;;;;;;;7;;;"Häppiläntie";;;;3;;;;;;;;;;;;
12593;;208664;"Turku";"853";420;"Niittymäentie";"Ängsbacksvägen";3235821;6707753;"KKJ3";;;;;;;"-";7;;;"Tammistontie";;;;3;;;;;;;;;;;;
12594;;208665;"Turku";"853";421;"Pikkuhaankuja";"Lillhagegränden";3236033;6708019;"KKJ3";;;;;;;"-";7;;;"Majamäenkatu";;;;3;;;;;;;;;;;;
12595;;208666;"Turku";"853";422;"Karhunahde";"Björnbrinken";3236054;6708255;"KKJ3";;;;;;;;7;;;"Kyyrläntie";;;;3;;;;;;;;;;;;
12596;;208667;"Turku";"853";423;"Ruotsalantie";"Ruotsalavägen";3236174;6708577;"KKJ3";;;;;;;;7;;;"Kyyrläntie";;;;3;;;;;;;;;;;;
12597;;208668;"Turku";"853";424;"Marjamäentie";"Marjamäkivägen";3236405;6708933;"KKJ3";;;;;;;"-";7;;;"Kyyrläntie";;;;3;;;;;;;;;;;;
12598;;208669;"Turku";"853";425;"Sommelontie";"Sommelovägen";3236670;6709004;"KKJ3";;;;;;;;7;;;"Kyyrläntie";;;;3;;;;;;;;;;;;
12599;;208670;"Turku";"853";426;"Taaperokatu";"Parvelgatan";3236881;6709192;"KKJ3";;;;;;;;7;;;"Kyyrläntie";;;;3;;;;;;;;;;;;
12600;;208671;"Turku";"853";427;"Koulumestarinkatu";"Skolmästaregatan";3237026;6709317;"KKJ3";;;;;;;"-";7;;;"Kukolantie";;;;3;;;;;;;;;;;;
12601;;208672;"Turku";"853";428;"Puomikuja";"Bomgränden";3236022;6711118;"KKJ3";;;;;;;"-";7;;;"Pikisaarentie";;;;3;;;;;;;;;;;;
12602;;208673;"Turku";"853";429;"Puomikuja";"Bomgränden";3236051;6711178;"KKJ3";;;;;;;"-";7;;;"Pikisaarentie";;;;3;;;;;;;;;;;;
12603;;208674;"Turku";"853";430;"Moikoinen";"Moikois";3237787;6709602;"KKJ3";;;;;;;"-";7;;;"Pitkäpellonkatu";;;;3;;;;;;;;;;;;
12604;;208678;"Turku";"853";434;"Pyhän Ristin kappeli";"Helga Korsets kapell";3242156;6710971;"KKJ3";;;;;;;;7;;;"Skarppakullantie";;;;3;;;;;;;;;;;;
12605;;208683;"Turku";"853";439;"Pyhän Ristin kappeli";"Helga Korsets kapell";3242261;6711020;"KKJ3";;;;;;;;7;;;"Skarppakullantie";;;;3;;;;;;;;;;;;
12606;;208684;"Turku";"853";440;"Uimahalli";"Simhallen";3239626;6716682;"KKJ3";;;;;;;"-";7;;;"Markulantie";;;;3;;;;;;;;;;;;
12607;;208685;"Turku";"853";441;"Urheiluhallit";"Idrottshallarna";3239381;6716754;"KKJ3";;;;;;;"-";7;;;"Markulantie";;;;3;;;;;;;;;;;;
12608;;208686;"Turku";"853";442;"Pyhän Ristin kappeli";"Helga Korsets kapell";3242236;6710951;"KKJ3";;;;;;;;7;;;"Sorakatu";;;;3;;;;;;;;;;;;
12609;;208687;"Turku";"853";443;"Kongressikuja";"Kongressgränden";3241014;6714757;"KKJ3";;;;;;;;7;;;"Pispalankatu";;;;3;;;;;;;;;;;;
12610;;208688;"Turku";"853";444;"Pispalantie";"Pispalavägen";3240988;6714875;"KKJ3";;;;;;;;7;;;"Inspehtoorinkatu";;;;3;;;;;;;;;;;;
12611;;208689;"Turku";"853";445;"Inspehtoorinkatu";"Inspektorsgatan";3241082;6714976;"KKJ3";;;;;;;"-";7;;;"Inspehtoorinkatu";;;;3;;;;;;;;;;;;
12612;;208690;"Turku";"853";446;"Kuraattorinpolku";"Kuratorsstigen";3241430;6715153;"KKJ3";;;;;;;;7;;;"Kuikkulankatu";;;;3;;;;;;;;;;;;
12613;;208691;"Turku";"853";447;"Korvalankatu";"Korvalagatan";3241576;6715020;"KKJ3";;;;;;;"-";7;;;"Kuikkulankatu";;;;3;;;;;;;;;;;;
12614;;208692;"Turku";"853";448;"Ylioppilaskylä";"Studentbyn";3241583;6714827;"KKJ3";;;;;;;;7;;;"Nummenpuistokatu";;;;3;;;;;;;;;;;;
12615;;208693;"Turku";"853";449;"Korvalankatu";"Korvalagatan";3241588;6715024;"KKJ3";;;;;;;;7;;;"Kuikkulankatu";;;;3;;;;;;;;;;;;
12616;;208694;"Turku";"853";450;"Kuraattorinpolku";"Kuratorsstigen";3241403;6715185;"KKJ3";;;;;;;;7;;;"Kuikkulankatu";;;;3;;;;;;;;;;;;
12617;;208695;"Turku";"853";451;"Inspehtoorinkatu";"Inspektorsgatan";3241076;6714972;"KKJ3";;;;;;;;7;;;"Inspehtoorinkatu";;;;3;;;;;;;;;;;;
12618;;208696;"Turku";"853";452;"Pispalantie";"Pispalavägen";3240986;6714880;"KKJ3";;;;;;;;7;;;"Inspehtoorinkatu";;;;3;;;;;;;;;;;;
12619;;208697;"Turku";"853";453;"Kongressikuja";"Kongressgränden";3241056;6714695;"KKJ3";;;;;;;;7;;;"Pispalantie";;;;3;;;;;;;;;;;;
12620;;208698;"Turku";"853";454;"Eskonkatu";"Eskos gata";3239179;6716780;"KKJ3";;;;;;;"-";7;;;"Markulantie";;;;3;;;;;;;;;;;;
12621;;208699;"Turku";"853";455;"Urheiluhallit";"Idrottshallarna";3239482;6716714;"KKJ3";;;;;;;;7;;;"Markulantie";;;;3;;;;;;;;;;;;
12622;;208700;"Turku";"853";456;"Ilpoinen";"Ilpois";3240580;6710121;"KKJ3";;;;;;;"-";7;;;"Jaakkimankatu";;;;3;;;;;;;;;;;;
12623;;208701;"Turku";"853";457;"Jaakkimankatu";"Joachimsgatan";3240609;6710297;"KKJ3";;;;;;;;7;;;"Jaakkimankatu";;;;3;;;;;;;;;;;;
12624;;208702;"Turku";"853";458;"Ostoskeskus";"Köpcentrum";3240667;6710494;"KKJ3";;;;;;;"-";7;;;"Lauklähteenkatu";;;;3;;;;;;;;;;;;
12625;;208703;"Turku";"853";459;"Ilpoistenmäki";"Ilpoisbacken";3240789;6710428;"KKJ3";;;;;;;"-";7;;;"Lauklähteenkatu";;;;3;;;;;;;;;;;;
12626;;208704;"Turku";"853";460;"Siirtolapuutarha";"Koloniträdgården";3241052;6710456;"KKJ3";;;;;;;"-";7;;;"Ilpoistentie";;;;3;;;;;;;;;;;;
12627;;208705;"Turku";"853";461;"Ilpoistentie";"Ilpoisvägen";3241090;6710677;"KKJ3";;;;;;;"-";7;;;"Peltolantie";;;;3;;;;;;;;;;;;
12628;;208706;"Turku";"853";462;"Mustionkatu";"Svartågatan";3242847;6711914;"KKJ3";;;;;;;;7;;;"Biolinja";;;;3;;;;;;;;;;;;
12629;;208707;"Turku";"853";463;"Kaurakatu";"Havregatan";3241024;6711096;"KKJ3";;;;;;;;7;;;"Peltolantie";;;;3;;;;;;;;;;;;
12630;;208708;"Turku";"853";464;"Mustionkatu";"Svartågatan";3242861;6711939;"KKJ3";;;;;;;;7;;;"Biolinja";;;;3;;;;;;;;;;;;
12631;;208709;"Turku";"853";465;"Petrelius";"Petrelius";3241048;6711591;"KKJ3";;;;;;;"-";7;;;"Peltolantie";;;;3;;;;;;;;;;;;
12632;;208710;"Turku";"853";466;"Henrikinkirkko";"Henriks kyrka";3241163;6711737;"KKJ3";;;;;;;"-";7;;;"Peltolantie";;;;3;;;;;;;;;;;;
12633;;208711;"Turku";"853";467;"Kivikartiontie";"Stenkonsvägen";3241158;6712075;"KKJ3";;;;;;;6;6;;;"Uudenmaantie 58";;;;3;;;;;;;;;;;;
12634;;208712;"Turku";"853";468;"Vasaramäki";"Hammarbacka";3241071;6712321;"KKJ3";;;;;;;4;4;;;"Uudenmaantie";;;;3;;;;;;;;;;;;
12635;;208713;"Turku";"853";469;"Jäähalli";"Ishallen";3240957;6712696;"KKJ3";;;;;;;4;4;;;"Uudenmaantie";;;;3;;;;;;;;;;;;
